t,loss,phase,noise
0.6499999999999999,29.1500186920166,NF2,0.1
0.7,28.45059967041016,NF1,0.1
0.7,27.354412078857425,NF2,0.1
0.7499999999999999,27.20616340637207,NF1,0.1
0.7499999999999999,28.6343936920166,NF2,0.1
0.7999999999999999,24.933494567871094,NF1,0.1
0.7999999999999999,25.19692611694336,NF2,0.1
0.85,23.451396942138672,NF1,0.1
0.85,24.14267349243164,NF2,0.1
0.8999999999999999,22.38716125488281,NF1,0.1
0.8999999999999999,22.62320899963379,NF2,0.1
0.95,21.78927421569824,NF1,0.1
0.95,21.94162368774414,NF2,0.1
0.0,21.63307762145996,NF1,0.0
0.0,21.920490264892575,NF2,0.0
0.0499999999999999,21.749174118041992,NF1,0.0
0.0499999999999999,22.01048851013184,NF2,0.0
0.0999999999999999,21.76243782043457,NF1,0.0
0.0999999999999999,21.90180206298828,NF2,0.0
0.15,21.75167465209961,NF1,0.0
0.15,21.84371566772461,NF2,0.0
0.1999999999999999,21.67767143249512,NF1,0.0
0.1999999999999999,21.911739349365234,NF2,0.0
0.2499999999999999,21.715864181518555,NF1,0.0
0.2499999999999999,21.938495635986328,NF2,0.0
0.3,21.63588523864746,NF1,0.0
0.3,21.90985107421875,NF2,0.0
0.35,21.74139976501465,NF1,0.0
0.35,21.862401962280277,NF2,0.0
0.3999999999999999,21.729171752929688,NF1,0.0
0.3999999999999999,21.86469268798828,NF2,0.0
0.4499999999999999,21.69958877563477,NF1,0.0
0.4499999999999999,21.89048385620117,NF2,0.0
0.4999999999999999,21.669660568237305,NF1,0.0
0.4999999999999999,21.93381118774414,NF2,0.0
0.5499999999999999,21.679224014282227,NF1,0.0
0.5499999999999999,21.99776840209961,NF2,0.0
0.6,21.6429500579834,NF1,0.0
0.6,21.943077087402344,NF2,0.0
0.6499999999999999,21.719633102416992,NF1,0.0
0.6499999999999999,21.83515930175781,NF2,0.0
0.7,21.71442985534668,NF1,0.0
0.7,21.94321060180664,NF2,0.0
0.7499999999999999,21.72548484802246,NF1,0.0
0.7499999999999999,21.913658142089844,NF2,0.0
0.7999999999999999,21.702014923095703,NF1,0.0
0.7999999999999999,21.905746459960938,NF2,0.0
0.85,21.64644241333008,NF1,0.0
0.85,21.85834312438965,NF2,0.0
0.8999999999999999,21.656740188598636,NF1,0.0
0.8999999999999999,21.89631080627441,NF2,0.0
0.95,21.649213790893555,NF1,0.0
0.95,21.862497329711918,NF2,0.0
0.0,21.73006629943848,NF1,0.1
0.0,21.9825496673584,NF2,0.1
0.0499999999999999,21.72745704650879,NF1,0.1
0.0499999999999999,21.991886138916016,NF2,0.1
0.0999999999999999,22.488317489624023,NF1,0.1
0.0999999999999999,22.28965759277344,NF2,0.1
0.15,24.725339889526367,NF1,0.1
0.15,24.21637535095215,NF2,0.1
0.1999999999999999,29.272506713867188,NF1,0.1
0.1999999999999999,25.844846725463867,NF2,0.1
0.2499999999999999,26.069974899291992,NF1,0.1
0.2499999999999999,29.70212745666504,NF2,0.1
0.3,30.456966400146484,NF1,0.1
0.3,27.84747695922852,NF2,0.1
0.35,28.46625328063965,NF1,0.1
0.35,32.00503158569336,NF2,0.1
0.3999999999999999,34.90583038330078,NF1,0.1
0.3999999999999999,31.671483993530277,NF2,0.1
0.4499999999999999,31.155000686645508,NF1,0.1
0.4499999999999999,31.705175399780277,NF2,0.1
0.4999999999999999,29.383344650268555,NF1,0.1
0.4999999999999999,29.560869216918945,NF2,0.1
0.5499999999999999,30.77308654785156,NF1,0.1
0.5499999999999999,28.882699966430664,NF2,0.1
0.6,28.24491500854492,NF1,0.1
0.6,28.51980209350586,NF2,0.1
0.6499999999999999,27.337722778320312,NF1,0.1
0.6499999999999999,33.666954040527344,NF2,0.1
0.7,30.976280212402344,NF1,0.1
0.7,26.505285263061523,NF2,0.1
0.7499999999999999,27.088600158691406,NF1,0.1
0.7499999999999999,31.134265899658203,NF2,0.1
0.7999999999999999,27.65691947937012,NF1,0.1
0.7999999999999999,26.39727020263672,NF2,0.1
0.85,23.77039337158203,NF1,0.1
0.85,23.665546417236328,NF2,0.1
0.8999999999999999,22.1953239440918,NF1,0.1
0.8999999999999999,22.42873191833496,NF2,0.1
0.95,21.69671058654785,NF1,0.1
0.95,21.995067596435547,NF2,0.1
0.0,21.6069393157959,NF1,0.0
0.0,21.853269577026367,NF2,0.0
0.0499999999999999,21.64805603027344,NF1,0.0
0.0499999999999999,21.94853782653809,NF2,0.0
0.0999999999999999,21.720382690429688,NF1,0.0
0.0999999999999999,21.899621963500977,NF2,0.0
0.15,21.64358711242676,NF1,0.0
0.15,21.93512725830078,NF2,0.0
0.1999999999999999,21.705251693725582,NF1,0.0
0.1999999999999999,21.949726104736328,NF2,0.0
0.2499999999999999,21.734920501708984,NF1,0.0
0.2499999999999999,21.961952209472656,NF2,0.0
0.3,21.730430603027344,NF1,0.0
0.3,21.89083480834961,NF2,0.0
0.35,21.59846305847168,NF1,0.0
0.35,21.993572235107425,NF2,0.0
0.3999999999999999,21.705591201782227,NF1,0.0
0.3999999999999999,21.957508087158203,NF2,0.0
0.4499999999999999,21.69313240051269,NF1,0.0
0.4499999999999999,21.79462432861328,NF2,0.0
0.4999999999999999,21.651052474975582,NF1,0.0
0.4999999999999999,21.917516708374023,NF2,0.0
0.5499999999999999,21.726123809814453,NF1,0.0
0.5499999999999999,21.998462677001957,NF2,0.0
0.6,21.66517448425293,NF1,0.0
0.6,21.95460319519043,NF2,0.0
0.6499999999999999,21.627466201782227,NF1,0.0
0.6499999999999999,21.87234115600586,NF2,0.0
0.7,21.699119567871094,NF1,0.0
0.7,22.01878547668457,NF2,0.0
0.7499999999999999,21.672191619873047,NF1,0.0
0.7499999999999999,21.940643310546875,NF2,0.0
0.7999999999999999,21.63800811767578,NF1,0.0
0.7999999999999999,21.88630485534668,NF2,0.0
0.85,21.77867889404297,NF1,0.0
0.85,21.94014549255371,NF2,0.0
0.8999999999999999,21.722719192504883,NF1,0.0
0.8999999999999999,21.930944442749023,NF2,0.0
0.95,21.72418975830078,NF1,0.0
0.95,21.88760757446289,NF2,0.0
0.0,21.79335594177246,NF1,0.1
0.0,21.907634735107425,NF2,0.1
0.0499999999999999,21.61174964904785,NF1,0.1
0.0499999999999999,22.08854484558105,NF2,0.1
0.0999999999999999,22.22032165527344,NF1,0.1
0.0999999999999999,22.40024948120117,NF2,0.1
0.15,22.84943580627441,NF1,0.1
0.15,23.165565490722656,NF2,0.1
0.1999999999999999,26.63583374023437,NF1,0.1
0.1999999999999999,25.54062843322754,NF2,0.1
0.2499999999999999,29.493865966796875,NF1,0.1
0.2499999999999999,27.09239959716797,NF2,0.1
0.3,31.972810745239254,NF1,0.1
0.3,34.19365692138672,NF2,0.1
0.35,37.41692733764648,NF1,0.1
0.35,37.08769226074219,NF2,0.1
0.3999999999999999,31.379669189453125,NF1,0.1
0.3999999999999999,27.248348236083984,NF2,0.1
0.4499999999999999,38.06110382080078,NF1,0.1
0.4499999999999999,27.605297088623047,NF2,0.1
0.4999999999999999,32.80833435058594,NF1,0.1
0.4999999999999999,35.358970642089844,NF2,0.1
0.5499999999999999,29.375343322753903,NF1,0.1
0.5499999999999999,28.36167335510254,NF2,0.1
0.6,31.42340087890625,NF1,0.1
0.6,27.89748191833496,NF2,0.1
0.6499999999999999,29.44644927978516,NF1,0.1
0.6499999999999999,30.760150909423828,NF2,0.1
0.7,30.58424186706543,NF1,0.1
0.7,31.249366760253903,NF2,0.1
0.7499999999999999,26.44922637939453,NF1,0.1
0.7499999999999999,28.168535232543945,NF2,0.1
0.7999999999999999,27.02870750427246,NF1,0.1
0.7999999999999999,25.92901611328125,NF2,0.1
0.85,22.942798614501957,NF1,0.1
0.85,23.85054397583008,NF2,0.1
0.8999999999999999,22.17472648620605,NF1,0.1
0.8999999999999999,22.48233795166016,NF2,0.1
0.95,21.648826599121094,NF1,0.1
0.95,21.956361770629883,NF2,0.1
0.0,21.68367576599121,NF1,0.0
0.0,21.884164810180664,NF2,0.0
0.0499999999999999,21.779193878173828,NF1,0.0
0.0499999999999999,21.921241760253903,NF2,0.0
